shop_id,product_id,name,sold,sold_text,historical_sold,historical_sold_text,price,price_text,time,rating
49499813,2638452000,Cây bắt mồi bẫy kẹp venus flytrap,,,24,Đã bán 24/tháng,80000,₫80.000,2021-12-24 10:21:21,
49499813,3543183690,Hoa hồng AOI,,,33,Đã bán 33/tháng,13000,₫13.000,2021-12-24 10:21:21,
49499813,4518500817,Hoa hồng đen vẻ đẹp đầy ma mị,,,19,Đã bán 19/tháng,25000,₫25.000,2021-12-24 10:21:21,
49499813,6748250834,Hoa hồng lafont rễ trần,,,29,Đã bán 29/tháng,15000,₫15.000,2021-12-24 10:21:21,
49499813,2379625254,HẠT HOA SAO NHÁI HOA CÁNH BƯỚM hàng chuẩn hoa thật,,,28,Đã bán 28/tháng,15000,₫15.000,2021-12-24 10:21:21,
49499813,2292785063,5 cây Hoa hồng leo ngoại đủ màu tặng kích,,,23,Đã bán 23/tháng,60000,₫60.000,2021-12-24 10:21:22,
49499813,4216117771,Hồng ngoại dâm cành có bầu đất.,,,19,Đã bán 19/tháng,18000,₫18.000,2021-12-24 10:21:22,
49499813,3405292141,Củ tulip kép Hà lan có chọn màu,,,43,Đã bán 43/tháng,10000,₫10.000 - ₫11.000,2021-12-24 10:21:22,
49499813,6320682823,Bầu ươm cây,,,58,Đã bán 58/tháng,3000,₫3.000 - ₫5.000,2021-12-24 10:21:22,
49499813,11068213113,Rễ trần hoa hồng Kellogg,,,14,Đã bán 14/tháng,15000,₫15.000,2021-12-24 10:21:22,
49499813,4104612019,Sống đời kép cây giống,,,37,Đã bán 37/tháng,10000,₫10.000,2021-12-24 10:21:22,
49499813,2598389393,cây giống hoa đồng tiền,,,52,Đã bán 52/tháng,12000,₫12.000,2021-12-24 10:21:22,
49499813,4154449890,"Cây giống hoa sống đời kép đỏ, cam, vàng, hồng",,,34,Đã bán 34/tháng,12000,₫12.000,2021-12-24 10:21:22,
49499813,2555450228,Combo 5 gốc hồng nhập ngoại đã có mầm,,,11,Đã bán 11/tháng,70000,₫70.000,2021-12-24 10:21:22,
49499813,2575608073,Cây chè xanh tân cương thái nguyên,,,28,Đã bán 28/tháng,8000,₫8.000,2021-12-24 10:21:22,
49499813,7357882897,Hạt hoa sao nhái vàng cam,,,13,Đã bán 13/tháng,12000,₫12.000,2021-12-24 10:21:22,
49499813,4905358635,Củ hoa lan nam phi đủ màu,,,41,Đã bán 41/tháng,11500,₫11.500,2021-12-24 10:21:22,
49499813,10667994439,Hoa hồng rễ trần The poet’s,,,7,Đã bán 7/tháng,15000,₫15.000,2021-12-24 10:21:22,
49499813,5553738269,Củ hoa lay ơn ( củ dơn) đã kích rễ kích mầm,,,23,Đã bán 23/tháng,5000,₫5.000,2021-12-24 10:21:23,
49499813,5917140244,Hồng tezza giống,,,9,Đã bán 9/tháng,40000,₫40.000 - ₫90.000,2021-12-24 10:21:23,
49499813,3844733723,Hạt giống cúc lá nhám,,,7,Đã bán 7/tháng,8000,₫8.000,2021-12-24 10:21:23,
147229808,6332816847,Gốc hoa Hồng ngoại đủ màu,,,970,Đã bán 970/tháng,8550,₫8.550,2021-12-24 10:21:26,
147229808,4232818194,Gốc giống hoa Hồng ngoài chuẩn màu,,,145,Đã bán 145/tháng,8550,₫8.550,2021-12-24 10:21:26,
147229808,5732817057,Gốc hoa Hồng ngoại to khỏe đủ màu,,,43,Đã bán 43/tháng,8550,₫8.550,2021-12-24 10:21:26,
147229808,7443305688,Hoa trà my đủ màu,,,18,Đã bán 18/tháng,47000,₫47.000,2021-12-24 10:21:26,
147229808,5420762784,"Gốc Cây Hoa Hồng Ngoại Chọn Lọc Khỏe Mạnh, Đã Được",,,17,Đã bán 17/tháng,9000,₫9.000,2021-12-24 10:21:26,
147229808,8119369634,combo 10g Hồng ngoại tặng 1,,,4,Đã bán 4/tháng,85500,₫85.500,2021-12-24 10:21:26,
147229808,4043252117,Hoa giấy ngũ sắc cây to khỏe,,,3,Đã bán 3/tháng,55000,₫55.000,2021-12-24 10:21:26,
147229808,8017083094,combo 20 gốc tặng 2 gốc,,,4,Đã bán 4/tháng,171000,₫171.000,2021-12-24 10:21:26,
147229808,15600607127,Hoa mộc Lan sẵn nụ nở hoa vào Tết,,,3,Đã bán 3/tháng,189000,₫189.000,2021-12-24 10:21:27,
147229808,7843305724,Cây giống hoa trà my đủ màu,,,2,Đã bán 2/tháng,47000,₫47.000,2021-12-24 10:21:27,
147229808,5749016759,Củ giống hoa ly Hà Lan đủ màu,,,3,Đã bán 3/tháng,35000,₫35.000,2021-12-24 10:21:27,
147229808,6243237698,Cây Giống Hoa Giấy Ngũ Sắc Hàng Chọn Lọc Khỏe Mạnh,,,3,Đã bán 3/tháng,55000,₫55.000,2021-12-24 10:21:27,
147229808,5354041879,"Chuối cảnh mini cây khỏe, hàng chọn lọc cho quả ng",,,,,65000,₫65.000,2021-12-24 10:21:27,
147229808,3933852134,Cây giống lan hồ điệp sẵn ngồng,,,,,69000,₫69.000,2021-12-24 10:21:27,
147229808,7331287751,Lan Hồ Điệp,,,,,69000,₫69.000,2021-12-24 10:21:27,
147229808,3754138740,Trà my sẵn nụ nhiều màu,,,,,127500,₫127.500 - ₫603.500,2021-12-24 10:21:27,
147229808,3433504292,Lan quân tử,,,,,119000,₫119.000,2021-12-24 10:21:27,
147229808,6841796940,Cây giống cau lùn tứ quý,,,,,52000,₫52.000,2021-12-24 10:21:27,
147229808,3729198267,Combo 5cây bạch hạc(hài lông),,,,,209000,₫209.000,2021-12-24 10:21:27,
147229808,6236997140,Cây giống sim,,,,,24000,₫24.000,2021-12-24 10:21:27,
147229808,7526985538,Dâu Tây chịu nhiệt,,,,,60000,₫60.000,2021-12-24 10:21:28,
147229808,6941820533,3 cây cau lùn tứ quý,,,,,150000,₫150.000,2021-12-24 10:21:28,
147229808,13806622216,hạt giống cải bẹ xanh mỡ,,,,,15000,₫15.000,2021-12-24 10:21:28,
147229808,3733852982,Combo 10 cây giống lan hồ điệp sẵn ngồng,,,,,629000,₫629.000,2021-12-24 10:21:28,
147229808,4541818248,Cau lùn tứ quý cây giống,,,,,50000,₫50.000,2021-12-24 10:21:28,
147229808,4123110589,Combo 10 cây hoa sứ thái,,,,,425000,₫425.000,2021-12-24 10:21:28,
147229808,4649022550,Củ hoa ly Hà Lan màu vàng,,,,,35000,₫35.000,2021-12-24 10:21:28,
147229808,5743389099,Na dứa đài Loan cây giống,,,,,129000,₫129.000,2021-12-24 10:21:28,
147229808,7636603051,Cây giống bạch thiên hương sẵn nụ,,,,,120000,₫120.000,2021-12-24 10:21:28,
147229808,6443244882,"Hoa giấy cây dễ trồng, dễ chăm sóc",,,,,45000,₫45.000,2021-12-24 10:21:28,
241157513,5023749055,Gốc Hoa Hồng Thân Gỗ Hoa Đại Đã Kích Rễ,,,548,Đã bán 548/tháng,6800,₫6.800,2021-12-24 10:21:31,
241157513,6023747746,Gốc Cây Hoa Hồng Leo Pháp,,,186,Đã bán 186/tháng,9240,₫9.240,2021-12-24 10:21:31,
241157513,3923844803,Gốc Hoa Hồng Ngoại Siêu Nụ,,,384,Đã bán 384/tháng,6800,₫6.800,2021-12-24 10:21:31,
241157513,6323747200,Gốc Hoa Hồng NGoại Siêu Nụ ( Shopee Trợ Giá),,,71,Đã bán 71/tháng,6700,₫6.700,2021-12-24 10:21:31,
241157513,3423844847,GỐC HOA HỒNG LEO PHÁP DÂY LEO ĐỦ MÀU,,,64,Đã bán 64/tháng,7568,₫7.568,2021-12-24 10:21:31,
241157513,4823748729,Gốc Hoa Hồng Đại Ngoại Nhập,,,48,Đã bán 48/tháng,6800,₫6.800,2021-12-24 10:21:31,
241157513,7023747442,Gốc Hoa Hồng Mua 10 Gốc giảm chỉ còn 65k,,,68,Đã bán 68/tháng,7920,₫7.920,2021-12-24 10:21:31,
241157513,5923747295,Gốc Hồng Ngoại Rễ Trần Siêu Đẹp,,,29,Đã bán 29/tháng,6900,₫6.900,2021-12-24 10:21:31,
241157513,3135085374,Gốc Hồng Cổ Đà Lạt Nhiều Màu,,,28,Đã bán 28/tháng,7840,₫7.840,2021-12-24 10:21:32,
241157513,4323748753,Cây Giống Hoa Hồng Leo Siêu Nụ Chuẩn F1,,,18,Đã bán 18/tháng,8415,₫8.415,2021-12-24 10:21:32,
241157513,7023747699,Gốc Hoa Hồng Bầu Chuẩn F1,,,26,Đã bán 26/tháng,7470,₫7.470,2021-12-24 10:21:32,
241157513,6123747566,Gốc Hoa Hồng Đà Lạt Tự Chọn Màu,,,55,Đã bán 55/tháng,7040,₫7.040,2021-12-24 10:21:32,
241157513,3623844845,Combo 10 Gốc Hoa Hồng Nhập Ngoại Đủ Màu,,,6,Đã bán 6/tháng,68000,₫68.000,2021-12-24 10:21:32,
241157513,6023745657,Gốc Hoa Hồng Nhung Combo 03 Gốc Rễ Trần,,,5,Đã bán 5/tháng,26100,₫26.100,2021-12-24 10:21:32,
241157513,7123746133,Combo 03 Gốc Hồng Tự Chọn Gốc Đủ Màu,,,8,Đã bán 8/tháng,27000,₫27.000,2021-12-24 10:21:32,
241157513,7023747341,Hạt Giống Hoa Cẩm Tú Cầu Gói 10 Hạt,,,4,Đã bán 4/tháng,13500,₫13.500,2021-12-24 10:21:32,
241157513,4223747196,Combo 04 Cây Giống Hoa Hồng Gốc Rễ Trần,,,5,Đã bán 5/tháng,31500,₫31.500,2021-12-24 10:21:32,
241157513,6723747720,Combo 05 Gốc Hồng Cổ SAPA,,,8,Đã bán 8/tháng,44100,₫44.100,2021-12-24 10:21:32,
241157513,4823748842,Combo 05 Gốc Hoa Hồng Leo F1,,,6,Đã bán 6/tháng,45000,₫45.000,2021-12-24 10:21:32,
241157513,5523747453,Cây Giống Hoa Hồng Ngoại Gốc 2 Năm Tuôi,,,6,Đã bán 6/tháng,6800,₫6.800,2021-12-24 10:21:32,
241157513,6623747559,Gói 20 Hạt Giống Ớt Ngũ Sắc,,,3,Đã bán 3/tháng,16000,₫16.000,2021-12-24 10:21:32,
241157513,5023748988,Hạt Giống Hoa Đồng Tiền Mix 100H,,,3,Đã bán 3/tháng,13500,₫13.500,2021-12-24 10:21:33,
241157513,5623747596,Combo 04 Gốc Hoa Hồng Đại Ngoại Nhập,,,4,Đã bán 4/tháng,30800,₫30.800,2021-12-24 10:21:33,
241157513,4023748962,Combo Hạt Giống Hoa Mười Giờ,,,3,Đã bán 3/tháng,13500,₫13.500,2021-12-24 10:21:33,
241157513,4623748836,Hạt Giống Hoa Sen Bách Diệp Combo 5 Hạt,,,4,Đã bán 4/tháng,13500,₫13.500,2021-12-24 10:21:33,
241157513,4823748940,Hạt Giống Hoa Cánh Bướm 100H,,,2,Đã bán 2/tháng,13500,₫13.500,2021-12-24 10:21:33,
241157513,7523747793,Hạt Giống Hoa Mười Giờ,,,2,Đã bán 2/tháng,13500,₫13.500,2021-12-24 10:21:33,
241157513,7823747636,Combo 03 Gốc Hoa Hồng Leo,,,5,Đã bán 5/tháng,25500,₫25.500,2021-12-24 10:21:33,
241157513,7623747346,Hạt Giống Hoa Cúc Châu Phi Mix 20H,,,3,Đã bán 3/tháng,13500,₫13.500,2021-12-24 10:21:33,
241157513,5423748789,Goc Hoa Hong Ngoai Sieu Nu,,,4,Đã bán 4/tháng,6800,₫6.800,2021-12-24 10:21:33,
43381228,8694634008,Gốc hoa hồng ngoại - Mua 10 tặng 1 khi nhấn theo d,,,"1,1k","Đã bán 1,1k/tháng",7000,₫7.000,2021-12-24 10:21:36,
43381228,12119279738,5 gốc hoa hồng ngoại,,,58,Đã bán 58/tháng,35000,₫35.000,2021-12-24 10:21:36,
43381228,13141823583,Lời tri ân của shop dành cho bạn,,,40,Đã bán 40/tháng,9000,₫9.000,2021-12-24 10:21:36,
43381228,14606019366,5 gốc hoa hồng leo - Mua ít hơn 5 vui lòng nhắn ti,,,104,Đã bán 104/tháng,35000,₫35.000,2021-12-24 10:21:36,
43381228,13415633200,Củ lan huệ cánh kép NHƯ HÌNH - [ĐƯỢC ÁP MÃ FREESHI,,,80,Đã bán 80/tháng,5000,₫5.000 - ₫7.000,2021-12-24 10:21:36,
43381228,14502413123,5 gốc hồng thân gỗ - Mua ít hơn 5 vui lòng nhắn ti,,,38,Đã bán 38/tháng,35000,₫35.000,2021-12-24 10:21:36,
43381228,14412869481,Gói siêu kích rễ cho cây,,,32,Đã bán 32/tháng,16000,₫16.000,2021-12-24 10:21:36,
43381228,13226394332,10 gốc hoa hồng ngoại,,,22,Đã bán 22/tháng,69000,₫69.000,2021-12-24 10:21:36,
43381228,14410373708,Gốc hoa hồng leo hoặc Gốc hoa hồng thân gỗ,,,35,Đã bán 35/tháng,12000,₫12.000,2021-12-24 10:21:36,
43381228,10758419145,5 củ lan huệ kép - [ĐƯỢC ÁP MÃ FREESHIP cho đơn từ,,,7,Đã bán 7/tháng,35000,₫35.000,2021-12-24 10:21:36,
43381228,8094718562,Cây giống hoa MẪU ĐƠN(BÔNG TRANG) - Cao từ 40cm - ,,,5,Đã bán 5/tháng,35000,₫35.000,2021-12-24 10:21:37,
43381228,12825168048,"Lan hồ điệp giống 5 lá đã có ngồng, giá thể",,,6,Đã bán 6/tháng,20000,₫20.000 - ₫79.000,2021-12-24 10:21:37,
43381228,12752136247,"Găng tay con hươu bền dai, có mùi dễ chịu không hắ",,,2,Đã bán 2/tháng,13000,₫13.000,2021-12-24 10:21:37,
43381228,13239375789,Cây giống trà my - Cao 40 cm - [ĐƯỢC ÁP MÃ FREESHI,,,1,Đã bán 1/tháng,30000,₫30.000,2021-12-24 10:21:37,
43381228,13320415530,Cây giống hoa MẪU ĐƠN (BÔNG TRANG) ĐỎ - Cao từ 35c,,,1,Đã bán 1/tháng,35000,₫35.000,2021-12-24 10:21:37,
43381228,10252273333,Hành khô - [ĐƯỢC ÁP MÃ FREESHIP cho đơn từ 50k],,,1,Đã bán 1/tháng,35000,₫35.000,2021-12-24 10:21:37,
43381228,14701125381,"Combo 2 găng tay con hươu bền dai, có mùi dễ chịu ",,,1,Đã bán 1/tháng,25000,₫25.000,2021-12-24 10:21:37,
43381228,13739322619,"Cây giống trà my đã có nụ, nhiều tán như hình - Ca",,,,,90000,₫90.000 - ₫270.000,2021-12-24 10:21:37,
43381228,8294407921,"Sứ thái cánh kép CAO 50 cm TO như hình đăng, ĐÃ CÓ",,,,,209000,₫209.000,2021-12-24 10:21:37,
43381228,10957001494,Lan HÀI VỆ NỮ trồng chơi tết 2022 - thùng 20 khóm ,,,,,89000,₫89.000,2021-12-24 10:21:37,
43381228,13214201003,Túi hạt giống cải bẹ giòn thân trắng 20 gam - [ĐƯỢ,,,,,10000,₫10.000,2021-12-24 10:21:37,
43381228,13015620942,"Tỏi ta, tỏi khô, tỏi Bắc, tỏi tía thơm 1 kg - [ĐƯỢ",,,,,45000,₫45.000,2021-12-24 10:21:37,
43381228,11752216595,Tỏi cô đơn - 1 kg - [ĐƯỢC ÁP MÃ FREESHIP cho đơn t,,,,,80000,₫80.000,2021-12-24 10:21:37,
43381228,12862870879,Gốc hoa hồng leo - Theo dõi shop để được sử dụng m,,,,,10800,₫10.800,2021-12-24 10:21:38,
43381228,12762890305,"Cây hoa đỗ quyên ít lá nhiều nụ, nhiều hoa (như hì",,,,,79000,₫79.000,2021-12-24 10:21:38,
43381228,15623385992,Địa lan Trần Mộng - Quốc sắc thiên hương (như hình,,,,,680000,₫680.000,2021-12-24 10:21:38,
32428288,13647792911,DÂY THUN CỘT TÓC HÌNH HOA CÚC ĐÁNG YÊU DỄ THƯƠNG H,,,263,Đã bán 263/tháng,10000,₫10.000,2021-12-24 10:21:40,
32428288,12225618788,ĐỒ NGỦ XỐP NHÚN DÀI TAY ĐỘC LẠ HOT 2021,,,352,Đã bán 352/tháng,139000,₫139.000,2021-12-24 10:21:40,
32428288,9630005781,ĐỒ NGỦ XỐP NHÚN ĐỘC LẠ HOT 2021,,,397,Đã bán 397/tháng,109000,₫109.000 - ₫139.000,2021-12-24 10:21:41,
32428288,9546600352,BỘ ĐỒ NGỦ MẶC NHÀ TRÁI TIM 4 MÀU HOT TREND HÈ 2021,,,331,Đã bán 331/tháng,115000,₫115.000,2021-12-24 10:21:41,
32428288,12412687880,[TẶNG KÈM SCRUNCHIES] BỘ ĐỒ NGỦ MẶC NHÀ LỤA GẤM Ô ,,,181,Đã bán 181/tháng,159000,₫159.000,2021-12-24 10:21:41,
32428288,5990566351,Bộ đồ ngủ mặc nhà rainbow pijama chất đũi nhăn cao,,,180,Đã bán 180/tháng,99000,₫99.000 - ₫139.000,2021-12-24 10:21:41,
32428288,4893151940,BỘ ĐỒ NGỦ MẶC NHÀ THÔ KẺ CARO HOT TREND 2021 (TẶNG,,,188,Đã bán 188/tháng,119000,₫119.000 - ₫139.000,2021-12-24 10:21:41,
32428288,12530812085,BỘ ĐỒ NGỦ MẶC NHÀ DÀI TAY NỈ DA CÁ VIỀN BÈO HOT TH,,,77,Đã bán 77/tháng,149000,₫149.000,2021-12-24 10:21:41,
32428288,13712851050,BỘ ĐỒ NGỦ MẶC NHÀ DÀI TAY COTTON TRƠN KÈM QUẦN CAR,,,107,Đã bán 107/tháng,129000,₫129.000,2021-12-24 10:21:41,
32428288,11464386013,BỘ ĐỒ NGỦ MẶC NHÀ THUN GÂN HOT THU ĐÔNG 2021,,,69,Đã bán 69/tháng,179000,₫179.000,2021-12-24 10:21:41,
32428288,12411194645,BỘ ĐỒ NGỦ MẶC NHÀ DÀI TAY NỈ DA CÁ VIỀN BÈO HOT 20,,,54,Đã bán 54/tháng,149000,₫149.000,2021-12-24 10:21:41,
32428288,3594238581,BỘ ĐỒ NGỦ NỮ MẶC NHÀ HỌA TIẾT ĐỘNG VẬT LỤA SATIN H,,,61,Đã bán 61/tháng,125000,₫125.000,2021-12-24 10:21:41,
32428288,10066928721,BỘ ĐỒ NGỦ MẶC NHÀ CUTE HOẠ TIẾT ĐÁNG YÊU HOT THU Đ,,,59,Đã bán 59/tháng,125000,₫125.000,2021-12-24 10:21:41,
32428288,15503529410,BỘ ĐỒ NGỦ MẶC NHÀ LỤA SATIN TRƠN CHỮ TÚI ÁO HOT 20,,,43,Đã bán 43/tháng,129000,₫129.000,2021-12-24 10:21:42,
32428288,11835933958,SET ĐỒ NGỦ NỮ MẶC NHÀ PIJAMA HỌA TIẾT ULZANG CUTE ,,,52,Đã bán 52/tháng,99000,₫99.000 - ₫179.000,2021-12-24 10:21:42,
32428288,13141528998,BỘ ĐỒ NGỦ MẶC NHÀ LỤA SATIN HOẠ TIẾT KẺ SỌC MÀU SẮ,,,37,Đã bán 37/tháng,125000,₫125.000,2021-12-24 10:21:42,
32428288,12811195837,BỘ ĐỒ NGỦ NỮ MẶC NHÀ DÀI TAY COTTON ULZZANG CAO CẤ,,,29,Đã bán 29/tháng,159000,₫159.000,2021-12-24 10:21:42,
32428288,13057745921,BỘ ĐỒ NGỦ MẶC NHÀ XỐP CỘC TAY HỌA TIẾT HOT ĐẸP 202,,,23,Đã bán 23/tháng,149000,₫149.000,2021-12-24 10:21:42,
32428288,12741540614,BỘ ĐỒ NGỦ MẶC NHÀ HOẠ TIẾT KẺ Ô VUÔNG HOT 2021,,,16,Đã bán 16/tháng,125000,₫125.000,2021-12-24 10:21:42,
32428288,11742127386,ÁO PHÔNG COTTON SIÊU THẤM MỒ HÔI HỌA TIẾT CUTE HOT,,,10,Đã bán 10/tháng,69000,₫69.000,2021-12-24 10:21:42,
32428288,14912738856,BỘ ĐỒ NGỦ MẶC NHÀ DÀI TAY XỐP HỌA TIẾT ĐÁNG YÊU HO,,,5,Đã bán 5/tháng,169000,₫169.000,2021-12-24 10:21:42,
32428288,10760955056,BỘ NGỦ MẶC NHÀ LỤA HỌA TIẾT Ô VUÔNG HOT THU ĐÔNG 2,,,4,Đã bán 4/tháng,159000,₫159.000,2021-12-24 10:21:42,
32428288,15506469619,BỘ ĐỒ NGỦ MẶC NHÀ CỘC TAY LỤA GẤM HỌA TIẾT Ô VUÔNG,,,3,Đã bán 3/tháng,139000,₫139.000,2021-12-24 10:21:42,
455800368,12016066984,Lọ đựng gia vị - hũ đựng gia vị thủy tinh kèm thìa,,,"5,6k","Đã bán 5,6k/tháng",18900,₫18.900,2021-12-24 10:21:45,
455800368,12656701543,Giấy bạc nướng thực phẩm cho nồi chiên không dầu -,,,"3,5k","Đã bán 3,5k/tháng",9000,₫9.000,2021-12-24 10:21:45,
455800368,4994726153,100c Găng tay tự hủy sinh học green eco 100gr WALL,,,744,Đã bán 744/tháng,10000,₫10.000,2021-12-24 10:21:45,
455800368,5195293793,Bình xịt dầu ăn phun sương cho nồi chiên không dầu,,,680,Đã bán 680/tháng,29000,₫29.000,2021-12-24 10:21:45,
455800368,13639664329,Giỏ đựng giấy vệ sinh nhựa dán tường tiện lợi WALL,,,430,Đã bán 430/tháng,15000,₫15.000,2021-12-24 10:21:45,
455800368,12003218154,Móc dán tường treo đồ dễ thương chịu lực 3d siêu c,,,"2,4k","Đã bán 2,4k/tháng",1000,₫1.000,2021-12-24 10:21:45,
455800368,13004240606,Chổi quét dầu - cọ quét dầu mỡ dầu ăn silicon cho ,,,331,Đã bán 331/tháng,3290,₫3.290,2021-12-24 10:21:46,
455800368,13012801151,Kệ góc để đồ nhà tắm inox dán tường siêu dính thôn,,,332,Đã bán 332/tháng,6900,₫6.900 - ₫32.900,2021-12-24 10:21:46,
455800368,5695840193,Combo 100 giấy nến đục lỗ cho nồi chiên không dầu ,,,185,Đã bán 185/tháng,39000,₫39.000,2021-12-24 10:21:46,
455800368,10510602304,Khăn Lau Bếp Đa Năng Siêu Thấm 2 Mặt Wallmart WM01,,,96,Đã bán 96/tháng,20000,₫20.000 - ₫25.900,2021-12-24 10:21:46,
455800368,8878820981,( QT MÓC ) Kéo làm bếp đa năng WALL MART WM48,,,180,Đã bán 180/tháng,10000,₫10.000 - ₫20.000,2021-12-24 10:21:46,
455800368,10930200271,Cốc gấu dán tường để đựng bàn chải kem đánh răng h,,,123,Đã bán 123/tháng,13900,₫13.900,2021-12-24 10:21:46,
455800368,12645468517,( QUÀ MÓC )Chổi cọ toilet silicon kèm hộp đựng Pul,,,102,Đã bán 102/tháng,39000,₫39.000,2021-12-24 10:21:46,
455800368,12843790089,Khay lọc rác bồn rửa bát kèm để đồ đa năng khay nh,,,91,Đã bán 91/tháng,19000,₫19.000,2021-12-24 10:21:46,
455800368,3083115202,Viên tẩy lồng máy giặt an toàn vệ sinh dùng cho cả,,,305,Đã bán 305/tháng,1000,₫1.000,2021-12-24 10:21:46,
455800368,12346212063,Giá đựng giẻ rửa bát inox 304 có khay hứng nước ti,,,76,Đã bán 76/tháng,59000,₫59.000,2021-12-24 10:21:46,
455800368,10874631771,Set 3 thớt nhựa kháng khuẩn cao cấp màu đẹp sang t,,,68,Đã bán 68/tháng,99000,₫99.000,2021-12-24 10:21:46,
455800368,10521615198,Nạo rau củ quả inox đa năng 2IN1 bào sợi tiện lợi ,,,64,Đã bán 64/tháng,11900,₫11.900,2021-12-24 10:21:46,
455800368,6295291466,Cuộn 50 khăn lau dầu mỡ đa năng lau bếp bát đĩa cố,,,79,Đã bán 79/tháng,25900,₫25.900,2021-12-24 10:21:47,
455800368,8765729016,Sỉ 10 Chiếc Móc Dán Tường Treo Đồ Chịu Lực Siêu Dí,,,95,Đã bán 95/tháng,9000,₫9.000,2021-12-24 10:21:47,
455800368,7095937912,Kẹp gắp thức ăn đồ nóng đa năng tiện lợi inox WALL,,,65,Đã bán 65/tháng,19000,₫19.000,2021-12-24 10:21:47,
455800368,14110815943,SET 4 ĐĨA VỎ SÒ có ngăn đựng gia vị tiện lợi đựng ,,,66,Đã bán 66/tháng,49000,₫49.000,2021-12-24 10:21:47,
455800368,11574921445,Vỉ hấp xôi - khay hấp bánh cánh xòe inox đa năng t,,,70,Đã bán 70/tháng,49000,₫49.000,2021-12-24 10:21:47,
455800368,12454445309,Máy đánh trứng mini cầm tay Scarlet 7 tốc độ WALLM,,,68,Đã bán 68/tháng,119000,₫119.000,2021-12-24 10:21:47,
455800368,10574524741,Lọ nước hoa tinh dầu thơm phòng 50ML thiên nhiên t,,,66,Đã bán 66/tháng,45900,₫45.900,2021-12-24 10:21:47,
455800368,13056939917,Cốc pha sữa thuỷ tinh chia vạch có nắp và ống hút ,,,64,Đã bán 64/tháng,39000,₫39.000,2021-12-24 10:21:47,
455800368,11856050716,Kẹp inox gắp đồ thức ăn chống nóng tay cầm nhựa xa,,,46,Đã bán 46/tháng,19000,₫19.000,2021-12-24 10:21:47,
455800368,9577076239,Máy xay tỏi ớt thịt cầm tay mini đa năng WALL MART,,,53,Đã bán 53/tháng,29000,₫29.000,2021-12-24 10:21:47,
455800368,10521117515,Hộp nhựa đựng thực phẩm tròn có nắp trong suốt chi,,,99,Đã bán 99/tháng,13900,₫13.900 - ₫19.900,2021-12-24 10:21:47,
455800368,4491522294,Giỏ Nhựa Đựng Giẻ Rửa Bát Chén Đa Năng Tiện Dụng W,,,53,Đã bán 53/tháng,8900,₫8.900 - ₫15.900,2021-12-24 10:21:47,
49499813,2290993755,"Gốc hoa hồng thân GỖ ,10 gốc 130k 10 màu tặng 1 gố",,,781,Đã bán 781/tháng,10000,₫10.000,2021-12-25 08:34:59,
49499813,4810116276,Hoa hồng leo ngoại rễ trần cây giống,,,535,Đã bán 535/tháng,12000,₫12.000 - ₫14.000,2021-12-25 08:34:59,
